audio_path,reference,wer,w2v_hyp,w2v_score,gtts_ll,gtts_prior,gtts_delta
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ022-0023.wav,the overwhelming majority of people in this country know how to sift the wheat from the chaff in what they hear and what they read,0.03,the over whelming majority of people in this country now how to sift the wheat from the chaff in what they hear and what they tread,6166.520576252934,7918.609375,-86007.5546875,93926.1640625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ022-0023.wav,the overwhelming majority of people in this country know how to sift the wheat from the chaff in what they hear and what they read,0.03,the over whelming majority of people in this country now how to sift the wheat from the chaff in what they hear and what they reed,6166.369717988966,7795.421875,-86069.8515625,93865.2734375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ022-0023.wav,the overwhelming majority of people in this country know how to sift the wheat from the chaff in what they hear and what they read,0.03,the over whelming majority of people in this country now how to sift the wheat from the chaff in what they hear and what they rad,6165.580031187533,7235.1328125,-86018.8125,93253.9453125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ022-0023.wav,the overwhelming majority of people in this country know how to sift the wheat from the chaff in what they hear and what they read,0.04,the over whelming majority of people in this country now how to sift the wheat from the chaff in what they hear and what the red,6164.692801572081,8046.421875,-86026.578125,94073.0
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ022-0023.wav,the overwhelming majority of people in this country know how to sift the wheat from the chaff in what they hear and what they read,0.03,the over whelming majority of people in this country now how to sift the wheat from the chaff in what they hear and what they re,6164.352318590877,8059.4296875,-86067.34375,94126.7734375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ022-0023.wav,the overwhelming majority of people in this country know how to sift the wheat from the chaff in what they hear and what they read,0.03,the over whelming majority of people in this country now how to sift the wheat from the chaff in what they hear and what they bread,6164.349689708947,8001.2421875,-86058.53125,94059.7734375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ022-0023.wav,the overwhelming majority of people in this country know how to sift the wheat from the chaff in what they hear and what they read,0.03,the over whelming majority of people in this country now how to sift the wheat from the chaff in what they hear and what they raid,6164.323436436651,8006.078125,-86029.6171875,94035.6953125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ022-0023.wav,the overwhelming majority of people in this country know how to sift the wheat from the chaff in what they hear and what they read,0.03,the over whelming majority of people in this country now how to sift the wheat from the chaff in what they hear and what they reade,6164.134704163073,7694.2734375,-86018.765625,93713.0390625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ022-0023.wav,the overwhelming majority of people in this country know how to sift the wheat from the chaff in what they hear and what they read,0.03,the over whelming majority of people in this country now how to sift the wheat from the chaff in what they hear and what they ready,6164.037695310114,7399.6015625,-86085.171875,93484.7734375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ022-0023.wav,the overwhelming majority of people in this country know how to sift the wheat from the chaff in what they hear and what they read,0.03,the over whelming majority of people in this country now how to sift the wheat from the chaff in what they hear and what they redd,6163.7493783307045,7936.625,-86062.9140625,93999.5390625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ022-0023.wav,the overwhelming majority of people in this country know how to sift the wheat from the chaff in what they hear and what they read,0.03,the over whelming majority of people in this country now how to sift the wheat from the chaff in what they hear and what they bred,6163.644284371137,8450.03125,-86072.734375,94522.765625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ022-0023.wav,the overwhelming majority of people in this country know how to sift the wheat from the chaff in what they hear and what they read,0.01,the overwhelming majority of people in this country know how to sift the wheat from the chaff in what they hear and what they red,6162.960504983066,7898.3203125,-85902.4140625,93800.734375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ022-0023.wav,the overwhelming majority of people in this country know how to sift the wheat from the chaff in what they hear and what they read,0.02,the overwhelming majority of people in this country now how to sift the wheat from the chaff in what they hear and what they tread,6162.885362058875,7518.03125,-85935.140625,93453.171875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ022-0023.wav,the overwhelming majority of people in this country know how to sift the wheat from the chaff in what they hear and what they read,0.03,the over whelming majority of people in this country now how to sift the wheat from the chaff in what they hear and what they reared,6162.827046773431,7707.328125,-86027.5234375,93734.8515625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ022-0023.wav,the overwhelming majority of people in this country know how to sift the wheat from the chaff in what they hear and what they read,0.02,the overwhelming majority of people in this country now how to sift the wheat from the chaff in what they hear and what they reed,6162.734503794907,7930.3515625,-86024.28125,93954.6328125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ022-0023.wav,the overwhelming majority of people in this country know how to sift the wheat from the chaff in what they hear and what they read,0.02,the over whelming majority of people in this country know how to sift the wheat from the chaff in what they hear and what they are,6162.617769410609,8026.625,-86051.21875,94077.84375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ022-0023.wav,the overwhelming majority of people in this country know how to sift the wheat from the chaff in what they hear and what they read,0.03,the over whelming majority of people in this country now how to sift the wheat from the chaff in what they hear and what they ride,6162.528887125251,7948.296875,-86059.75,94008.046875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ022-0023.wav,the overwhelming majority of people in this country know how to sift the wheat from the chaff in what they hear and what they read,0.03,the over whelming majority of people in this country now how to sift the wheat from the chaff in what they hear and what they cried,6162.322060657737,7683.1015625,-86082.2890625,93765.390625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ022-0023.wav,the overwhelming majority of people in this country know how to sift the wheat from the chaff in what they hear and what they read,0.02,the overwhelming majority of people in this country now how to sift the wheat from the chaff in what they hear and what they were,6162.037138776182,8080.203125,-85994.609375,94074.8125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ022-0023.wav,the overwhelming majority of people in this country know how to sift the wheat from the chaff in what they hear and what they read,0.04,they over whelming majority of people in this country now how to sift the wheat from the chaff in what they hear and what they red,6162.000664971469,7968.984375,-86070.515625,94039.5
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ022-0023.wav,the overwhelming majority of people in this country know how to sift the wheat from the chaff in what they hear and what they read,0.02,the overwhelming majority of people in this country now how to sift the wheat from the chaff in what they hear and what they rad,6161.944816993474,7842.921875,-85997.921875,93840.84375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ022-0023.wav,the overwhelming majority of people in this country know how to sift the wheat from the chaff in what they hear and what they read,0.03,the over whelming majority of people in this country now how to sift the wheat from the chaff in what they hear and what they rend,6161.894846196173,7835.9296875,-86082.984375,93918.9140625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ022-0023.wav,the overwhelming majority of people in this country know how to sift the wheat from the chaff in what they hear and what they read,0.03,the over whelming majority of people in this country now how to sift the wheat from the chaff in what they hear and what the read,6161.604985871312,7899.21875,-86060.546875,93959.765625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ022-0023.wav,the overwhelming majority of people in this country know how to sift the wheat from the chaff in what they hear and what they read,0.03,the over whelming majority of people in this country now how to sift the wheat from the chaff in what they hear and what they rid,6161.518232146499,8102.3046875,-85993.875,94096.1796875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ022-0023.wav,the overwhelming majority of people in this country know how to sift the wheat from the chaff in what they hear and what they read,0.03,the over whelming majority of people in this country now how to sift the wheat from the chaff in what they hear and what they road,6161.262785067557,8072.859375,-86031.1796875,94104.0390625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ022-0023.wav,the overwhelming majority of people in this country know how to sift the wheat from the chaff in what they hear and what they read,0.03,the over whelming majority of people in this country now how to sift the wheat from the chaff in what they hear and what they rear,6161.195312585828,8211.875,-85958.515625,94170.390625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ022-0023.wav,the overwhelming majority of people in this country know how to sift the wheat from the chaff in what they hear and what they read,0.02,the over whelming majority of people in this country know how to sift the wheat from the chaff in what they hear and what they reed,6160.898415060043,7976.953125,-86063.359375,94040.3125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ022-0023.wav,the overwhelming majority of people in this country know how to sift the wheat from the chaff in what they hear and what they read,0.04,the over whelming majority of people in this country now how to sift the wheat from the chaff in what they cheer and what they red,6160.794933446046,7675.546875,-86113.953125,93789.5
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ022-0023.wav,the overwhelming majority of people in this country know how to sift the wheat from the chaff in what they hear and what they read,0.03,the over whelming majority of people in this country now how to sift the wheat from the chaff in what they hear and what they reid,6160.780915091035,7869.1328125,-86088.59375,93957.7265625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ022-0023.wav,the overwhelming majority of people in this country know how to sift the wheat from the chaff in what they hear and what they read,0.02,the overwhelming majority of people in this country now how to sift the wheat from the chaff in what they hear and what they re,6160.717104396818,7796.3984375,-86035.0625,93831.4609375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ022-0023.wav,the overwhelming majority of people in this country know how to sift the wheat from the chaff in what they hear and what they read,0.02,the overwhelming majority of people in this country now how to sift the wheat from the chaff in what they hear and what they bread,6160.714475514888,7497.203125,-85944.71875,93441.921875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ022-0023.wav,the overwhelming majority of people in this country know how to sift the wheat from the chaff in what they hear and what they read,0.03,the over whelming majority of people in this country now how to sift the wheat from the chaff in what they hear and what they ridd,6160.69905609965,7970.2734375,-86094.9140625,94065.1875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ022-0023.wav,the overwhelming majority of people in this country know how to sift the wheat from the chaff in what they hear and what they read,0.02,the overwhelming majority of people in this country now how to sift the wheat from the chaff in what they hear and what they raid,6160.688222242592,7958.234375,-86069.2890625,94027.5234375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ022-0023.wav,the overwhelming majority of people in this country know how to sift the wheat from the chaff in what they hear and what they read,0.03,the over whelming majority of people in this country now how to sift the wheat from the chaff in what they hear and what they rade,6160.540027034281,7653.3359375,-86080.59375,93733.9296875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ022-0023.wav,the overwhelming majority of people in this country know how to sift the wheat from the chaff in what they hear and what they read,0.02,the overwhelming majority of people in this country now how to sift the wheat from the chaff in what they hear and what they reade,6160.499489969015,7939.578125,-85992.8984375,93932.4765625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ022-0023.wav,the overwhelming majority of people in this country know how to sift the wheat from the chaff in what they hear and what they read,0.03,the over whelming majority of people in this country now how to sift the wheat from the chaff in what they hear and what they raed,6160.481672784684,7594.640625,-86058.703125,93653.34375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ022-0023.wav,the overwhelming majority of people in this country know how to sift the wheat from the chaff in what they hear and what they read,0.03,the over whelming majority of people in this country now how to sift the wheat from the chaff in what they hear and what they reread,6160.404552720782,8086.59375,-86038.890625,94125.484375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ022-0023.wav,the overwhelming majority of people in this country know how to sift the wheat from the chaff in what they hear and what they read,0.02,the overwhelming majority of people in this country now how to sift the wheat from the chaff in what they hear and what they ready,6160.402481116055,8041.09375,-85997.4921875,94038.5859375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ022-0023.wav,the overwhelming majority of people in this country know how to sift the wheat from the chaff in what they hear and what they read,0.03,the over whelming majority of people in this country now how to sift the wheat from the chaff in what they hear and what they ran,6160.285923453567,7850.6015625,-86077.65625,93928.2578125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ022-0023.wav,the overwhelming majority of people in this country know how to sift the wheat from the chaff in what they hear and what they read,0.03,the over whelming majority of people in this country now how to sift the wheat from the chaff in what they hear and what they rode,6160.170264555213,8173.171875,-85993.53125,94166.703125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ022-0023.wav,the overwhelming majority of people in this country know how to sift the wheat from the chaff in what they hear and what they read,0.04,the over whelming majority of people in this country now how to sift the wheat from the chaff in what they here and what they red,6160.12023218095,7717.484375,-86029.484375,93746.96875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ022-0023.wav,the overwhelming majority of people in this country know how to sift the wheat from the chaff in what they hear and what they read,0.02,the overwhelming majority of people in this country now how to sift the wheat from the chaff in what they hear and what they redd,6160.114164136646,8221.296875,-85975.0390625,94196.3359375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ022-0023.wav,the overwhelming majority of people in this country know how to sift the wheat from the chaff in what they hear and what they read,0.02,the over whelming majority of people in this country know how to sift the wheat from the chaff in what they hear and what they rad,6160.1087282586095,7911.15625,-86071.3046875,93982.4609375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ022-0023.wav,the overwhelming majority of people in this country know how to sift the wheat from the chaff in what they hear and what they read,0.02,the overwhelming majority of people in this country now how to sift the wheat from the chaff in what they hear and what they bred,6160.009070177078,7334.6875,-85959.109375,93293.796875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ022-0023.wav,the overwhelming majority of people in this country know how to sift the wheat from the chaff in what they hear and what they read,0.03,the over whelming majority of people in this country now how to sift the wheat from the chaff in what they hear and what they greed,6159.575509595868,7968.0078125,-86046.1875,94014.1953125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ022-0023.wav,the overwhelming majority of people in this country know how to sift the wheat from the chaff in what they hear and what they read,0.03,the over whelming majority of people in this country now how to sift the wheat from the chaff in what they hear and what they brad,6159.357722212075,7210.796875,-86068.125,93278.921875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ022-0023.wav,the overwhelming majority of people in this country know how to sift the wheat from the chaff in what they hear and what they read,0.02,the overwhelming majority of people in this country now how to sift the wheat from the chaff in what they hear and what they ride,6158.893672931192,8120.3203125,-86017.59375,94137.9140625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ022-0023.wav,the overwhelming majority of people in this country know how to sift the wheat from the chaff in what they hear and what they read,0.02,the over whelming majority of people in this country know how to sift the wheat from the chaff in what they hear and what they re,6158.881015661954,7578.75,-86078.046875,93656.796875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ022-0023.wav,the overwhelming majority of people in this country know how to sift the wheat from the chaff in what they hear and what they read,0.02,the over whelming majority of people in this country know how to sift the wheat from the chaff in what they hear and what they bread,6158.878386780024,7943.296875,-86038.0546875,93981.3515625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ022-0023.wav,the overwhelming majority of people in this country know how to sift the wheat from the chaff in what they hear and what they read,0.02,the over whelming majority of people in this country know how to sift the wheat from the chaff in what they hear and what they raid,6158.852133507728,7904.6875,-86084.578125,93989.265625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ022-0023.wav,the overwhelming majority of people in this country know how to sift the wheat from the chaff in what they hear and what they read,0.02,the overwhelming majority of people in this country now how to sift the wheat from the chaff in what they hear and what they cried,6158.686846463678,7215.03125,-86027.7890625,93242.8203125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ022-0023.wav,the overwhelming majority of people in this country know how to sift the wheat from the chaff in what they hear and what they read,0.02,the over whelming majority of people in this country know how to sift the wheat from the chaff in what they hear and what they reade,6158.66340123415,8291.4609375,-86007.28125,94298.7421875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ022-0023.wav,the overwhelming majority of people in this country know how to sift the wheat from the chaff in what they hear and what they read,0.03,the over whelming majority of people in this country now how to sift the wheat from the chaff in what they hear and what they treed,6158.625833935139,7384.328125,-86028.4765625,93412.8046875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ022-0023.wav,the overwhelming majority of people in this country know how to sift the wheat from the chaff in what they hear and what they read,0.02,the over whelming majority of people in this country know how to sift the wheat from the chaff in what they hear and what they ready,6158.566392381191,8065.0078125,-86045.25,94110.2578125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ022-0023.wav,the overwhelming majority of people in this country know how to sift the wheat from the chaff in what they hear and what they read,0.02,the over whelming majority of people in this country know how to sift the wheat from the chaff in what they hear and what they redd,6158.278075401781,8044.7265625,-86020.1484375,94064.875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ022-0023.wav,the overwhelming majority of people in this country know how to sift the wheat from the chaff in what they hear and what they read,0.03,the over whelming majority of people in this country now how to sift the wheat from the chaff in what they hear and what they rd,6158.240243904588,7519.796875,-86061.453125,93581.25
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ022-0023.wav,the overwhelming majority of people in this country know how to sift the wheat from the chaff in what they hear and what they read,0.02,the over whelming majority of people in this country know how to sift the wheat from the chaff in what they hear and what they bred,6158.172981442213,8054.75,-86062.328125,94117.078125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ022-0023.wav,the overwhelming majority of people in this country know how to sift the wheat from the chaff in what they hear and what they read,0.03,the over whelming majority of people in this country now how to sift the wheat from the chaff in what they hear and what they rod,6158.059003701208,7438.265625,-86032.2265625,93470.4921875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ022-0023.wav,the overwhelming majority of people in this country know how to sift the wheat from the chaff in what they hear and what they read,0.03,the over whelming majority of people in this country now how to sift the wheat from the chaff in what they hear and what they freed,6158.052580722568,7585.5078125,-86063.3828125,93648.890625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ022-0023.wav,the overwhelming majority of people in this country know how to sift the wheat from the chaff in what they hear and what they read,0.03,the over whelming majority of people in this country now how to sift the wheat from the chaff in what they hear and what they rea,6158.026570557354,7774.0078125,-86096.8046875,93870.8125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ022-0023.wav,the overwhelming majority of people in this country know how to sift the wheat from the chaff in what they hear and what they read,0.03,the over whelming majority of people in this country now how to sift the wheat from the chaff in what they hear and what they read d,6157.932210158107,7313.234375,-86063.578125,93376.8125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ022-0023.wav,the overwhelming majority of people in this country know how to sift the wheat from the chaff in what they hear and what they read,0.02,the overwhelming majority of people in this country now how to sift the wheat from the chaff in what they hear and what they rid,6157.88301795244,7100.8359375,-86002.8515625,93103.6875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ022-0023.wav,the overwhelming majority of people in this country know how to sift the wheat from the chaff in what they hear and what they read,0.03,the over whelming majority of people in this country now how to sift the wheat from the chaff in what they hear and what they real,6157.873298257588,8013.40625,-86016.9765625,94030.3828125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ022-0023.wav,the overwhelming majority of people in this country know how to sift the wheat from the chaff in what they hear and what they read,0.03,the over whelming majority of people in this country now how to sift the wheat from the chaff in what they hear and what they ried,6157.846565791366,8130.4453125,-86051.515625,94181.9609375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ022-0023.wav,the overwhelming majority of people in this country know how to sift the wheat from the chaff in what they hear and what they read,0.03,the over whelming majority of people in this country now how to sift the wheat from the chaff in what they hear and what they rede,6157.72208147764,7988.546875,-86066.796875,94055.34375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ022-0023.wav,the overwhelming majority of people in this country know how to sift the wheat from the chaff in what they hear and what they read,0.03,the over whelming majority of people in this country now how to sift the wheat from the chaff in what they hear and what they rudd,6157.719388565419,8205.71875,-86054.03125,94259.75
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ022-0023.wav,the overwhelming majority of people in this country know how to sift the wheat from the chaff in what they hear and what they read,0.02,the overwhelming majority of people in this country now how to sift the wheat from the chaff in what they hear and what they road,6157.627570873498,7754.1796875,-86016.65625,93770.8359375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ022-0023.wav,the overwhelming majority of people in this country know how to sift the wheat from the chaff in what they hear and what they read,0.02,the overwhelming majority of people in this country now how to sift the wheat from the chaff in what they hear and what they rear,6157.560098391769,7861.1796875,-85949.40625,93810.5859375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ022-0023.wav,the overwhelming majority of people in this country know how to sift the wheat from the chaff in what they hear and what they read,0.04,the over whelming majority of people in this country now how to sift the wheat from the chaff in what they heard and what they red,6157.55170448005,7915.53125,-85996.953125,93912.484375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ022-0023.wav,the overwhelming majority of people in this country know how to sift the wheat from the chaff in what they hear and what they read,0.03,the over whelming majority of people in this country now how to sift the wheat from the chaff in what they hear and what they raad,6157.471618095634,7588.4765625,-86050.765625,93639.2421875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ022-0023.wav,the overwhelming majority of people in this country know how to sift the wheat from the chaff in what they hear and what they read,0.03,the over whelming majority of people in this country now how to sift the wheat from the chaff in what they hear and what they rodd,6157.286557992695,7289.15625,-86044.640625,93333.796875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ022-0023.wav,the overwhelming majority of people in this country know how to sift the wheat from the chaff in what they hear and what they read,0.01,the overwhelming majority of people in this country know how to sift the wheat from the chaff in what they hear and what they reed,6157.263200865983,7960.296875,-85915.3046875,93875.6015625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ022-0023.wav,the overwhelming majority of people in this country know how to sift the wheat from the chaff in what they hear and what they read,0.03,the over whelming majority of people in this country now how to sift the wheat from the chaff in what they hear and what they reads,6157.188628118037,7608.484375,-86074.0625,93682.546875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ022-0023.wav,the overwhelming majority of people in this country know how to sift the wheat from the chaff in what they hear and what they read,0.02,the overwhelming majority of people in this country now how to sift the wheat from the chaff in what they cheer and what they red,6157.159719251988,7230.6328125,-86024.359375,93254.9921875
