audio_path,reference,wer,wspr_hyp,wspr_prob,gtts_ll,gtts_prior,gtts_delta
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ031-0038.wav,the 1st physician to see the president at parkland hospital was doctor charles j carrico a resident in general surgery,0.0,the 1st physician to see the president at parkland hospital was doctor charles j carrico a resident in general surgery,-4.214503288269043,12190.4375,-73783.734375,85974.171875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ031-0038.wav,the 1st physician to see the president at parkland hospital was doctor charles j carrico a resident in general surgery,0.05,the 1st physician to see the president at parkland hospital was doctor charles j carico a resident in general surgery,-7.524734497070312,11870.890625,-73777.2265625,85648.1171875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ031-0038.wav,the 1st physician to see the president at parkland hospital was doctor charles j carrico a resident in general surgery,0.05,the 1st physician to see the president at parkland hospital was doctor charles j karico a resident in general surgery,-8.48902416229248,11471.7734375,-73826.5859375,85298.359375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ048-0194.wav,during the morning of november 22 prior to the motorcade,0.0,during the morning of november 22 prior to the motorcade,-6.3166680335998535,6997.0234375,-34185.8828125,41182.90625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ048-0194.wav,during the morning of november 22 prior to the motorcade,0.1,during the morning of novemeber 22 prior to the motorcade,-6.319678783416748,7155.234375,-34268.65625,41423.890625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ048-0194.wav,during the morning of november 22 prior to the motorcade,0.1,during the morning of nov 22 prior to the motorcade,-7.60975170135498,6814.94921875,-34209.546875,41024.49609375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ049-0026.wav,on occasion the secret service has been permitted to have an agent riding in the passenger compartment with the president,0.0,on occasion the secret service has been permitted to have an agent riding in the passenger compartment with the president,-13.818405151367188,9962.4609375,-72650.8359375,82613.296875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ004-0152.wav,although at mister buxton is visit a new jail was in process of erection the 1st step towards reform since howard is visitation in 1774,0.0,although at mister buxton is visit a new jail was in process of erection the 1st step towards reform since howard is visitation in 1774,-6.028512954711914,11124.28125,-95407.3671875,106531.6484375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ008-0278.wav,or theirs might be one of many and it might be considered necessary to make an example,0.0,or theirs might be one of many and it might be considered necessary to make an example,-5.425021648406982,8935.36328125,-56344.47265625,65279.8359375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ008-0278.wav,or theirs might be one of many and it might be considered necessary to make an example,0.0588235294117647,or there might be one of many and it might be considered necessary to make an example,-7.830472946166992,9316.671875,-56371.8046875,65688.4765625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ043-0002.wav,the warren commission report by the president is commission on the assassination of president kennedy chapter 7 lee harvey oswald,0.0,the warren commission report by the president is commission on the assassination of president kennedy chapter 7 lee harvey oswald,-7.847305297851562,9870.890625,-86544.140625,96415.03125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ043-0002.wav,the warren commission report by the president is commission on the assassination of president kennedy chapter 7 lee harvey oswald,0.15,the warren commission report by the president is commission on the assassination of president kennedy chapter vii lee,-9.948960304260254,8831.453125,-86318.796875,95150.25
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ043-0002.wav,the warren commission report by the president is commission on the assassination of president kennedy chapter 7 lee harvey oswald,0.05,the warren commission report by the president is commission on the assassination of president kennedy chapter 7 lee harvey,-9.977903366088867,8722.234375,-86273.2265625,94995.4609375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ043-0002.wav,the warren commission report by the president is commission on the assassination of president kennedy chapter 7 lee harvey oswald,0.05,warren commission report by the president is commission on the assassination of president kennedy chapter 7 lee harvey oswald,-10.367361068725586,8754.4765625,-86541.4375,95295.9140625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ043-0002.wav,the warren commission report by the president is commission on the assassination of president kennedy chapter 7 lee harvey oswald,0.1,the warren commission report by the president is commission on the assassination of president kennedy chapter 7 lee,-10.740005493164062,8228.28125,-86298.8671875,94527.1484375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ009-0114.wav,mister wakefield winds up his graphic but somewhat sensational account by describing another religious service which may appropriately be inserted here,0.0,mister wakefield winds up his graphic but somewhat sensational account by describing another religious service which may appropriately be inserted here,-6.2099199295043945,10575.2109375,-90816.4921875,101391.703125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ009-0114.wav,mister wakefield winds up his graphic but somewhat sensational account by describing another religious service which may appropriately be inserted here,0.0952380952380952,mister wakefield winds up his graphic but somewhat sensational account by describing another religious service which may be appropriately inserted here,-8.876163482666016,10573.9921875,-90746.15625,101320.1484375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0506.wav,a modern artist would have difficulty in doing such accurate work,0.0,a modern artist would have difficulty in doing such accurate work,-5.986720085144043,5028.515625,-39918.94921875,44947.46484375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ050-0168.wav,with the particular purposes of the agency involved the commission recognizes that this is a controversial area,0.0,with the particular purposes of the agency involved the commission recognizes that this is a controversial area,-10.409065246582031,10329.453125,-67193.046875,77522.5
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ039-0223.wav,oswald is marine training in marksmanship his other rifle experience and his established familiarity with this particular weapon,0.0555555555555555,oswald is marine training and marksmanship his other rifle experience and his established familiarity with this particular weapon,-8.0803804397583,12650.46875,-87617.734375,100268.203125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ039-0223.wav,oswald is marine training in marksmanship his other rifle experience and his established familiarity with this particular weapon,0.0,oswald is marine training in marksmanship his other rifle experience and his established familiarity with this particular weapon,-8.222667694091797,13133.9140625,-87613.125,100747.0390625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ029-0032.wav,according to 0 donnell quote we had a motorcade wherever we went end quote,0.0,according to 0 donnell quote we had a motorcade wherever we went end quote,-7.499353885650635,6408.2890625,-51591.8671875,58000.15625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ029-0032.wav,according to 0 donnell quote we had a motorcade wherever we went end quote,0.0714285714285714,according to 0 donnell we had a motorcade wherever we went end quote,-11.871514320373535,6934.53515625,-51675.97265625,58610.5078125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ031-0070.wav,doctor clark who most closely observed the head wound,0.0,doctor clark who most closely observed the head wound,-5.649911880493164,3666.626953125,-30600.876953125,34267.50390625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ031-0070.wav,doctor clark who most closely observed the head wound,0.1111111111111111,doctor clarke who most closely observed the head wound,-6.767368316650391,3573.474609375,-30596.240234375,34169.71484375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ031-0070.wav,doctor clark who most closely observed the head wound,0.1111111111111111,doctor klark who most closely observed the head wound,-7.488528728485107,3484.5390625,-30561.2734375,34045.8125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ031-0070.wav,doctor clark who most closely observed the head wound,0.1111111111111111,doctor clark who most closely observed the head wound .,-7.911630630493164,3847.84765625,-30602.125,34449.97265625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ031-0070.wav,doctor clark who most closely observed the head wound,0.2222222222222222,doctor clarke who most closely observed the head wound .,-8.85721206665039,3553.71875,-30594.50390625,34148.22265625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ031-0070.wav,doctor clark who most closely observed the head wound,0.1111111111111111,doctor clark who most closely observed the head wound ..,-9.161630630493164,3565.80078125,-30613.85546875,34179.65625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ031-0070.wav,doctor clark who most closely observed the head wound,0.2222222222222222,doctor klark who most closely observed the head wound .,-9.890872955322266,4074.814453125,-30551.001953125,34625.81640625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ031-0070.wav,doctor clark who most closely observed the head wound,0.2222222222222222,doctor clarke who most closely observed the head wound ..,-10.11893081665039,3493.720703125,-30602.244140625,34095.96484375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ034-0198.wav,euins who was on the southwest corner of elm and houston streets testified that he could not describe the man he saw in the window,0.04,ewins who was on the southwest corner of elm and houston streets testified that he could not describe the man he saw in the window,-8.958050727844238,10611.0,-82420.09375,93031.09375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ034-0198.wav,euins who was on the southwest corner of elm and houston streets testified that he could not describe the man he saw in the window,0.08,ewins who was on the southwest corner of elm and houston streets testified that he could not describe the man he saw in the window for,-13.363300323486328,10619.7734375,-82326.0625,92945.8359375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ034-0198.wav,euins who was on the southwest corner of elm and houston streets testified that he could not describe the man he saw in the window,0.08,ewins who was on the southwest corner of elm and houston streets testified that he could not describe the man he saw in the window end,-13.824237823486328,10793.9609375,-82339.21875,93133.1796875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ034-0198.wav,euins who was on the southwest corner of elm and houston streets testified that he could not describe the man he saw in the window,0.08,ewins who was on the southwest corner of elme and houston streets testified that he could not describe the man he saw in the window,-14.114566802978516,10240.40625,-82326.8125,92567.21875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ034-0198.wav,euins who was on the southwest corner of elm and houston streets testified that he could not describe the man he saw in the window,0.08,ewins who was on the southwest corner of elm and huston streets testified that he could not describe the man he saw in the window,-14.226628303527832,10671.5703125,-82344.59375,93016.1640625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ034-0198.wav,euins who was on the southwest corner of elm and houston streets testified that he could not describe the man he saw in the window,0.08,ewins who was on the southwest corner of elm and houston streets testified that he could not describe the man he saw in the window the,-14.335956573486328,11060.4296875,-82280.0390625,93340.46875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ034-0198.wav,euins who was on the southwest corner of elm and houston streets testified that he could not describe the man he saw in the window,0.08,ewins who was on the southwest corner of elm and houston streets testified that he could not describe the man he saw in the window e,-14.712909698486328,11048.4140625,-82350.5390625,93398.953125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ034-0198.wav,euins who was on the southwest corner of elm and houston streets testified that he could not describe the man he saw in the window,0.08,ewins who was on the southwest corner of elm and houston streets testified that he could not describe the man he saw in the window thanks,-14.792987823486328,10327.46875,-82318.046875,92645.515625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ034-0198.wav,euins who was on the southwest corner of elm and houston streets testified that he could not describe the man he saw in the window,0.08,ewins who was on the southwest corner of elm and houston streets testified that he could not describe the man he saw in the window thank,-14.982440948486328,10683.078125,-82383.21875,93066.296875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ034-0198.wav,euins who was on the southwest corner of elm and houston streets testified that he could not describe the man he saw in the window,0.08,ewins who was on the southwest corner of elm and houston streets testified that he could not describe the man he saw in the window one,-15.478534698486328,11050.03125,-82347.484375,93397.515625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ034-0198.wav,euins who was on the southwest corner of elm and houston streets testified that he could not describe the man he saw in the window,0.08,ewins who was on the southwest corner of elm and houston streets testified that he could not describe the man he saw in the window to,-15.480487823486328,10425.9140625,-82319.9609375,92745.875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ034-0198.wav,euins who was on the southwest corner of elm and houston streets testified that he could not describe the man he saw in the window,0.08,ewins who was on the southwest corner of elm and houston streets testified that he could not describe the man he saw in the window i,-15.601581573486328,10786.96875,-82400.53125,93187.5
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ034-0198.wav,euins who was on the southwest corner of elm and houston streets testified that he could not describe the man he saw in the window,0.08,ewins who was on the southwest corner of elm and houston streets testified that he could not describe the man he saw in the window u,-15.689472198486328,10866.65625,-82306.5,93173.15625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ034-0198.wav,euins who was on the southwest corner of elm and houston streets testified that he could not describe the man he saw in the window,0.08,ewins who was on the southwest corner of elm and houston streets testified that he could not describe the man he saw in the window in,-15.783222198486328,10301.59375,-82339.5,92641.09375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ034-0198.wav,euins who was on the southwest corner of elm and houston streets testified that he could not describe the man he saw in the window,0.08,ewins who was on the southwest corner of elm and houston streets testified that he could not describe the man he saw in the window new,-15.783222198486328,10864.765625,-82314.203125,93178.96875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ034-0198.wav,euins who was on the southwest corner of elm and houston streets testified that he could not describe the man he saw in the window,0.08,ewins who was on the southwest corner of elm and houston streets testified that he could not describe the man he saw in the window and,-15.959003448486328,10707.671875,-82267.765625,92975.4375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ034-0198.wav,euins who was on the southwest corner of elm and houston streets testified that he could not describe the man he saw in the window,0.08,ewins who was on the southwest corner of elm and houston streets testified that he could not describe the man he saw in the window please,-15.970722198486328,11136.0625,-82282.734375,93418.796875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ026-0068.wav,energy enters the plant to a small extent,0.0,energy enters the plant to a small extent,-7.027365207672119,4157.166015625,-28514.63671875,32671.802734375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ026-0068.wav,energy enters the plant to a small extent,0.125,energy enters the plant to a small extent .,-8.210958480834961,4163.55859375,-28535.609375,32699.16796875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ039-0075.wav,once you know that you must put the crosshairs on the target and that is all that is necessary,0.1052631578947368,once you know that you must put the cross hairs on the target and that is all that is necessary,-9.797221183776855,8049.69140625,-49161.42578125,57211.1171875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ039-0075.wav,once you know that you must put the crosshairs on the target and that is all that is necessary,0.0,once you know that you must put the crosshairs on the target and that is all that is necessary,-12.558491706848145,8007.5390625,-49224.484375,57232.0234375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ004-0096.wav,the fatal consequences whereof might be prevented if the justices of the peace were duly authorized,0.0,the fatal consequences whereof might be prevented if the justices of the peace were duly authorized,-8.188244819641113,4169.2890625,-57403.42578125,61572.71484375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ004-0096.wav,the fatal consequences whereof might be prevented if the justices of the peace were duly authorized,0.125,the fatal consequences whereof might be prevented if the justices of the peace were duly authorized to .,-9.599318504333496,3681.4296875,-57384.4453125,61065.875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ004-0096.wav,the fatal consequences whereof might be prevented if the justices of the peace were duly authorized,0.0625,the fatal consequences whereof might be prevented if the justices of the peace were duly authorized .,-10.059439659118652,3749.20703125,-57456.484375,61205.69140625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ004-0096.wav,the fatal consequences whereof might be prevented if the justices of the peace were duly authorized,0.0625,the fatal consequences whereof might be prevented if the justices of the peace were duly authorized to,-11.249369621276855,3907.2578125,-57407.4453125,61314.703125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ004-0096.wav,the fatal consequences whereof might be prevented if the justices of the peace were duly authorized,0.125,the fatal consequences whereof might be prevented if the justices of the peace were duly authorized to be,-11.372756004333496,3698.9375,-57342.08984375,61041.02734375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ005-0014.wav,speaking on a debate on prison matters he declared that,0.1,speaking on a debate on prison matters he declared that .,-7.970876693725586,5218.3984375,-38104.4296875,43322.828125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ005-0014.wav,speaking on a debate on prison matters he declared that,0.0,speaking on a debate on prison matters he declared that,-9.42253875732422,5065.80859375,-38125.375,43191.18359375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ005-0014.wav,speaking on a debate on prison matters he declared that,0.2,speaking on a debate on prison matters he declared that prison matters,-9.989372253417969,4815.57421875,-38054.3046875,42869.87890625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ012-0161.wav,he was reported to have fallen away to a shadow,0.1,was reported to have fallen away to a shadow,-6.671107292175293,3989.1328125,-29150.15234375,33139.28515625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ012-0161.wav,he was reported to have fallen away to a shadow,0.0,he was reported to have fallen away to a shadow,-8.720071792602539,3542.564453125,-29172.880859375,32715.4453125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ018-0239.wav,his disappearance gave color and substance to evil reports already in circulation that the will and conveyance above referred to,0.0,his disappearance gave color and substance to evil reports already in circulation that the will and conveyance above referred to,-9.115968704223633,13518.59375,-84401.328125,97919.921875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,0.0,here the tread wheel was in use there cellular cranks or hard labor machines,-7.731949329376221,7051.7890625,-65935.015625,72986.8046875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0008.wav,you tap gently with your heel upon the shoulder of the dromedary to urge her on,0.0,you tap gently with your heel upon the shoulder of the dromedary to urge her on,-11.77688980102539,6612.34765625,-44973.44921875,51585.796875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ024-0083.wav,this plan of mine is no attack on the court,0.0,this plan of mine is no attack on the court,-8.05901050567627,4103.712890625,-31596.427734375,35700.140625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ042-0129.wav,no night clubs or bowling alleys no places of recreation except the trade union dances i have had enough,0.1052631578947368,no nightclubs or bowling alleys no places of recreation except the trade union dances i have had enough,-7.540451526641846,13120.4765625,-84838.84375,97959.3203125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ036-0103.wav,the police asked him whether he could pick out his passenger from the lineup,0.1428571428571428,the police asked him whether he could pick out his passenger from the line up,-3.7262191772460938,6299.65234375,-38342.44921875,44642.1015625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ036-0103.wav,the police asked him whether he could pick out his passenger from the lineup,0.2857142857142857,the police asked him whether he could pick his passenger out from the line up,-8.208879470825195,6405.69921875,-38309.625,44715.32421875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ036-0103.wav,the police asked him whether he could pick out his passenger from the lineup,0.0,the police asked him whether he could pick out his passenger from the lineup,-8.222702026367188,6422.671875,-38349.00390625,44771.67578125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ036-0103.wav,the police asked him whether he could pick out his passenger from the lineup,0.2142857142857142,the police asked him if he could pick out his passenger from the line up,-8.315107345581055,6240.77734375,-38363.77734375,44604.5546875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ046-0058.wav,during his presidency franklin d roosevelt made almost 400 journeys and traveled more than 350000 miles,0.0,during his presidency franklin d roosevelt made almost 400 journeys and traveled more than 350000 miles,-6.771585464477539,12535.796875,-90032.765625,102568.5625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ014-0076.wav,he was seen afterwards smoking and talking with his hosts in their back parlor and never seen again alive,0.0,he was seen afterwards smoking and talking with his hosts in their back parlor and never seen again alive,-5.971096515655518,9223.1171875,-68443.984375,77667.1015625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ002-0043.wav,long narrow rooms 136 feet 623 feet and the 8th 18,0.1818181818181818,long narrow rooms 136 feet 623 feet and the,-5.401924133300781,7364.3984375,-73963.7578125,81328.15625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ002-0043.wav,long narrow rooms 136 feet 623 feet and the 8th 18,0.0909090909090909,long narrow rooms 136 feet 623 feet and the 8th,-5.759464263916016,7378.1953125,-73973.3828125,81351.578125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ002-0043.wav,long narrow rooms 136 feet 623 feet and the 8th 18,0.0,long narrow rooms 136 feet 623 feet and the 8th 18,-6.701596260070801,7548.3203125,-73930.3125,81478.6328125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ002-0043.wav,long narrow rooms 136 feet 623 feet and the 8th 18,0.2727272727272727,long narrow rooms 136 feet 623 feet and,-7.980377197265625,7565.6171875,-73926.890625,81492.5078125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ002-0043.wav,long narrow rooms 136 feet 623 feet and the 8th 18,0.6363636363636364,long narrow rooms one x 36 feet 6 x 23 feet and the 8th x 18,-8.975533485412598,7875.3203125,-73914.8203125,81790.140625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ002-0043.wav,long narrow rooms 136 feet 623 feet and the 8th 18,0.3636363636363636,long narrow rooms 136 feet 623 feet,-9.167325973510742,7521.28125,-74024.796875,81546.078125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ002-0043.wav,long narrow rooms 136 feet 623 feet and the 8th 18,0.4545454545454545,long narrow rooms one 36 feet 6 23 feet and the 8th 18 feet,-9.539947509765623,8167.71875,-74026.5625,82194.28125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ002-0043.wav,long narrow rooms 136 feet 623 feet and the 8th 18,0.7272727272727273,long narrow rooms one x 36 feet 6 x 23 feet and the 8th x 18 feet,-9.617104530334473,7592.2265625,-73958.78125,81551.0078125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ002-0043.wav,long narrow rooms 136 feet 623 feet and the 8th 18,0.1818181818181818,long narrow rooms 136 feet 623 feet and the 8,-9.665714263916016,7039.1171875,-73993.3359375,81032.453125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ002-0043.wav,long narrow rooms 136 feet 623 feet and the 8th 18,0.3636363636363636,long narrow rooms one 36 feet 6 23 feet and the 8th 18,-9.691781044006348,7690.65625,-73991.421875,81682.078125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ002-0043.wav,long narrow rooms 136 feet 623 feet and the 8th 18,0.6363636363636364,long narrow rooms one x 36 feet 6 x 23 feet and the 8th 18 feet,-9.969386100769045,7530.703125,-73987.1640625,81517.8671875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ002-0043.wav,long narrow rooms 136 feet 623 feet and the 8th 18,0.5454545454545454,long narrow rooms one x 36 feet 6 x 23 feet and the 8th 18,-10.098055839538574,7199.453125,-73964.171875,81163.625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ009-0076.wav,we come to the sermon,0.0,we come to the sermon,-4.115860462188721,1682.6533203125,-13639.0595703125,15321.712890625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ017-0131.wav,even when the high sheriff had told him there was no possibility of a reprieve and within a few hours of execution,0.0,even when the high sheriff had told him there was no possibility of a reprieve and within a few hours of execution,-5.569823265075684,11256.8359375,-69590.890625,80847.7265625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ046-0184.wav,but there is a system for the immediate notification of the secret service by the confining institution when a subject is released or escapes,0.0,but there is a system for the immediate notification of the secret service by the confining institution when a subject is released or escapes,-14.878244400024414,10972.1015625,-93557.28125,104529.3828125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ014-0263.wav,when other pleasures palled he took a theater and posed as a munificent patron of the dramatic art,0.0555555555555555,when other pleasures pauled he took a theater and posed as a munificent patron of the dramatic art,-6.914519786834717,8587.15625,-63191.7109375,71778.8671875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ014-0263.wav,when other pleasures palled he took a theater and posed as a munificent patron of the dramatic art,0.0,when other pleasures palled he took a theater and posed as a munificent patron of the dramatic art,-8.301609992980957,8244.49609375,-63205.19921875,71449.6953125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ042-0096.wav,in addition to his factory salary of approximately equal amount,0.4,old exchange rate in addition to his factory is salary of approximately equal amount,-5.375642776489258,6458.75390625,-61577.32421875,68036.078125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ042-0096.wav,in addition to his factory salary of approximately equal amount,0.3,old exchange rate in addition to his factory salary of approximately equal amount,-6.303856372833252,6646.11328125,-61499.22265625,68145.3359375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ049-0050.wav,hill had both feet on the car and was climbing aboard to assist president and missus kennedy,0.0,hill had both feet on the car and was climbing aboard to assist president and missus kennedy,-5.658970832824707,6767.4375,-59251.8984375,66019.3359375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ049-0050.wav,hill had both feet on the car and was climbing aboard to assist president and missus kennedy,0.1176470588235294,hill had both feet on the car and was climbing a board to assist president and missus kennedy,-6.268801689147949,6718.421875,-59244.1328125,65962.5546875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0307.wav,then let 20 days pass and at the end of that time station near the chaldasan gates a body of 4000,0.0952380952380952,then let 20 days pass and at the end of that time stationed near the chaldean gates a body of 4000,-8.218206405639648,10002.6953125,-86803.359375,96806.0546875
