audio_path,reference,wer,wspr_hyp,wspr_prob
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ043-0002.wav,the warren commission report by the president is commission on the assassination of president kennedy chapter 7 lee harvey oswald,0.05,the warren commission report by the president is commission on the assassination of president kennedy chapter vii lee harvey oswald,-13.559957504272461
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ043-0002.wav,the warren commission report by the president is commission on the assassination of president kennedy chapter 7 lee harvey oswald,0.15,the warren commission report by the president is commission on the assassination of president kennedy chapter vii lee har,-13.658464431762695
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ009-0114.wav,mister wakefield winds up his graphic but somewhat sensational account by describing another religious service which may appropriately be inserted here,0.0,mister wakefield winds up his graphic but somewhat sensational account by describing another religious service which may appropriately be inserted here,-6.351877212524414
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0506.wav,a modern artist would have difficulty in doing such accurate work,0.0,a modern artist would have difficulty in doing such accurate work,-12.761943817138672
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ050-0168.wav,with the particular purposes of the agency involved the commission recognizes that this is a controversial area,0.0,with the particular purposes of the agency involved the commission recognizes that this is a controversial area,-14.134960174560547
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ039-0223.wav,oswald is marine training in marksmanship his other rifle experience and his established familiarity with this particular weapon,0.05555555555555555,oswald is marine training and marksmanship his other rifle experience and his established familiarity with this particular weapon,-12.460280418395996
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ039-0223.wav,oswald is marine training in marksmanship his other rifle experience and his established familiarity with this particular weapon,0.0,oswald is marine training in marksmanship his other rifle experience and his established familiarity with this particular weapon,-12.901288986206055
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ039-0223.wav,oswald is marine training in marksmanship his other rifle experience and his established familiarity with this particular weapon,0.1111111111111111,oswald is marine training and marksmanship his other rifle experience and his established familiarity with this particular weapon .,-14.575248718261719
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ039-0223.wav,oswald is marine training in marksmanship his other rifle experience and his established familiarity with this particular weapon,0.05555555555555555,oswald is marine training in marksmanship his other rifle experience and his established familiarity with this particular weapon .,-14.997732162475586
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ039-0223.wav,oswald is marine training in marksmanship his other rifle experience and his established familiarity with this particular weapon,0.1111111111111111,oswald is marine training and marksmanship his other rifle experience and his established familiarity with this particular weapon ..,-15.059242248535156
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ029-0032.wav,according to 0 donnell quote we had a motorcade wherever we went end quote,0.0,according to 0 donnell quote we had a motorcade wherever we went end quote,-8.889452934265137
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ031-0070.wav,doctor clark who most closely observed the head wound,0.1111111111111111,doctor klark who most closely observed the head wound,-7.3621392250061035
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ031-0070.wav,doctor clark who most closely observed the head wound,0.0,doctor clark who most closely observed the head wound,-8.797554016113281
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ031-0070.wav,doctor clark who most closely observed the head wound,0.2222222222222222,doctor clark who most closely observed the headwound,-9.033519744873047
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ031-0070.wav,doctor clark who most closely observed the head wound,0.1111111111111111,doctor clarke who most closely observed the head wound,-10.358339309692383
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ034-0198.wav,euins who was on the southwest corner of elm and houston streets testified that he could not describe the man he saw in the window,0.2,euens who was on the south west corner of elman houston streets testified that he could not describe the man he saw in the window,-10.157004356384277
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ034-0198.wav,euins who was on the southwest corner of elm and houston streets testified that he could not describe the man he saw in the window,0.12,euens who was on the south west corner of elm and houston streets testified that he could not describe the man he saw in the window,-10.17682933807373
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ034-0198.wav,euins who was on the southwest corner of elm and houston streets testified that he could not describe the man he saw in the window,0.12,ewins who was on the south west corner of elm and houston streets testified that he could not describe the man he saw in the window,-10.434540748596191
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ034-0198.wav,euins who was on the southwest corner of elm and houston streets testified that he could not describe the man he saw in the window,0.2,ewins who was on the south west corner of elman houston streets testified that he could not describe the man he saw in the window,-10.496930122375488
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ034-0198.wav,euins who was on the southwest corner of elm and houston streets testified that he could not describe the man he saw in the window,0.2,euens who was on the south west corner of ellman houston streets testified that he could not describe the man he saw in the window,-10.918810844421387
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ026-0068.wav,energy enters the plant to a small extent,0.0,energy enters the plant to a small extent,-5.593367576599121
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ026-0068.wav,energy enters the plant to a small extent,0.125,the energy enters the plant to a small extent,-8.148043632507324
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ026-0068.wav,energy enters the plant to a small extent,0.125,energy enters the plant to a small extent .,-8.771021842956543
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ039-0075.wav,once you know that you must put the crosshairs on the target and that is all that is necessary,0.0,once you know that you must put the crosshairs on the target and that is all that is necessary,-6.846982955932617
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ004-0096.wav,the fatal consequences whereof might be prevented if the justices of the peace were duly authorized,0.125,the fatal consequences were of might be prevented if the justices of the peace were duly authorized,-6.446573734283447
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ004-0096.wav,the fatal consequences whereof might be prevented if the justices of the peace were duly authorized,0.1875,the fatal consequences were of might be prevented if the justices of the piece were duly authorized,-8.595219612121582
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ005-0014.wav,speaking on a debate on prison matters he declared that,0.0,speaking on a debate on prison matters he declared that,-10.801151275634766
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ012-0161.wav,he was reported to have fallen away to a shadow,0.2,he was reported to have fallen a way to a shadow,-8.836603164672852
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ012-0161.wav,he was reported to have fallen away to a shadow,0.0,he was reported to have fallen away to a shadow,-9.166268348693848
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ012-0161.wav,he was reported to have fallen away to a shadow,0.1,he was reported to have fallen away to his shadow,-12.365910530090332
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ018-0239.wav,his disappearance gave color and substance to evil reports already in circulation that the will and conveyance above referred to,0.0,his disappearance gave color and substance to evil reports already in circulation that the will and conveyance above referred to,-6.300943851470947
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,0.0,here the tread wheel was in use there cellular cranks or hard labor machines,-9.520853996276855
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,0.14285714285714285,here the treadwheel was in use there cellular cranks or hard labor machines,-9.902708053588867
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0008.wav,you tap gently with your heel upon the shoulder of the dromedary to urge her on,0.0,you tap gently with your heel upon the shoulder of the dromedary to urge her on,-9.165175437927246
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0008.wav,you tap gently with your heel upon the shoulder of the dromedary to urge her on,0.0625,you tap gently with your heel upon the shoulder of the dromedary to urge her arm,-10.862334251403809
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ024-0083.wav,this plan of mine is no attack on the court,0.0,this plan of mine is no attack on the court,-7.754316329956055
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ024-0083.wav,this plan of mine is no attack on the court,0.1,this plan of mind is no attack on the court,-11.269964218139648
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ042-0129.wav,no night clubs or bowling alleys no places of recreation except the trade union dances i have had enough,0.10526315789473684,no nightclubs or bowling alleys no places of recreation except the trade union dances i have had enough,-7.442995548248291
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ042-0129.wav,no night clubs or bowling alleys no places of recreation except the trade union dances i have had enough,0.15789473684210525,no nightclubs or bowling alleys no places of recreation except the trade union dances i have had enough .,-14.060182571411133
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ036-0103.wav,the police asked him whether he could pick out his passenger from the lineup,0.14285714285714285,the police asked him whether he could pick out his passenger from the line up,-4.050319671630859
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ036-0103.wav,the police asked him whether he could pick out his passenger from the lineup,0.21428571428571427,the police asked him whether he could pig out his passenger from the line up,-8.792240142822266
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ036-0103.wav,the police asked him whether he could pick out his passenger from the lineup,0.0,the police asked him whether he could pick out his passenger from the lineup,-8.904118537902832
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ046-0058.wav,during his presidency franklin d roosevelt made almost 400 journeys and traveled more than 350000 miles,0.0,during his presidency franklin d roosevelt made almost 400 journeys and traveled more than 350000 miles,-8.211687088012695
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ014-0076.wav,he was seen afterwards smoking and talking with his hosts in their back parlor and never seen again alive,0.05263157894736842,he was seen afterward smoking and talking with his hosts in their back parlor and never seen again alive,-7.940877437591553
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ014-0076.wav,he was seen afterwards smoking and talking with his hosts in their back parlor and never seen again alive,0.10526315789473684,he was seen afterward to smoking and talking with his hosts in their back parlor and never seen again alive,-8.55778694152832
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ014-0076.wav,he was seen afterwards smoking and talking with his hosts in their back parlor and never seen again alive,0.0,he was seen afterwards smoking and talking with his hosts in their back parlor and never seen again alive,-9.228116989135742
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ002-0043.wav,long narrow rooms 136 feet 623 feet and the 8th 18,0.18181818181818182,long narrow rooms one.36 feet 6.23 feet and the 8th 18,-6.782966613769531
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ002-0043.wav,long narrow rooms 136 feet 623 feet and the 8th 18,0.0,long narrow rooms 136 feet 623 feet and the 8th 18,-7.290727615356445
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ002-0043.wav,long narrow rooms 136 feet 623 feet and the 8th 18,0.36363636363636365,long narrow rooms one.36 feet 6.23 feet and the 8.18,-7.8366289138793945
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ002-0043.wav,long narrow rooms 136 feet 623 feet and the 8th 18,0.18181818181818182,long narrow rooms 136 feet 6 23 feet and the 8th 18,-7.871741771697998
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ002-0043.wav,long narrow rooms 136 feet 623 feet and the 8th 18,0.09090909090909091,long narrow rooms 136 feet 6.23 feet and the 8th 18,-8.254436492919922
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ002-0043.wav,long narrow rooms 136 feet 623 feet and the 8th 18,0.09090909090909091,long narrow rooms 136 feet 623 feet and the 8th,-8.936042785644531
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ009-0076.wav,we come to the sermon,0.2,we come to the sermon we,-8.334755897521973
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ009-0076.wav,we come to the sermon,0.0,we come to the sermon,-9.941080093383789
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ009-0076.wav,we come to the sermon,0.2,we come to the sermon thank,-9.959755897521973
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ009-0076.wav,we come to the sermon,0.2,we come to the sermon the,-10.312294960021973
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ009-0076.wav,we come to the sermon,0.2,we come to the sermon and,-10.662880897521973
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ009-0076.wav,we come to the sermon,0.2,we come to the sermon you,-10.735146522521973
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ009-0076.wav,we come to the sermon,0.2,we come to the sermon let,-11.189737319946289
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ009-0076.wav,we come to the sermon,0.2,we come to the sermon i,-11.197061538696289
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ009-0076.wav,we come to the sermon,0.2,we come to the sermon thanks,-11.277139663696289
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ009-0076.wav,we come to the sermon,0.2,we come to the sermon this,-11.397745132446289
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ009-0076.wav,we come to the sermon,0.2,we come to the sermon if,-11.538858413696289
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ009-0076.wav,we come to the sermon,0.2,we come to the sermon a,-11.599405288696289
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ009-0076.wav,we come to the sermon,0.2,we come to the sermon now,-11.634805679321289
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ009-0076.wav,we come to the sermon,0.2,we come to the sermon for,-11.642618179321289
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ009-0076.wav,we come to the sermon,0.2,we come to the sermon what,-11.684366226196289
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ009-0076.wav,we come to the sermon,0.2,we come to the sermon to,-11.700357437133789
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ009-0076.wav,we come to the sermon,0.2,we come to the sermon all,-11.747964859008789
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ009-0076.wav,we come to the sermon,0.2,we come to the sermon so,-11.796854019165039
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ009-0076.wav,we come to the sermon,0.2,we come to the sermon please,-11.852151870727539
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ009-0076.wav,we come to the sermon,0.2,we come to the sermon in,-12.006631851196289
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ009-0076.wav,we come to the sermon,0.2,we come to the sermon 7,-12.035989761352539
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ009-0076.wav,we come to the sermon,0.2,we come to the sermon when,-12.082681655883789
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ009-0076.wav,we come to the sermon,0.2,we come to the sermon there,-12.082803726196289
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ009-0076.wav,we come to the sermon,0.2,we come to the sermon end,-12.143106460571289
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ009-0076.wav,we come to the sermon,0.2,we come to the sermon go,-12.162393569946289
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ009-0076.wav,we come to the sermon,0.2,we come to the sermon that,-12.180948257446289
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ009-0076.wav,we come to the sermon,0.2,we come to the sermon it,-12.199014663696289
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ009-0076.wav,we come to the sermon,0.2,we come to the sermon no,-12.254678726196289
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ009-0076.wav,we come to the sermon,0.2,we come to the sermon one,-12.261270523071289
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ009-0076.wav,we come to the sermon,0.2,we come to the sermon our,-12.297891616821289
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ009-0076.wav,we come to the sermon,0.2,we come to the sermon god,-12.416299819946289
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ009-0076.wav,we come to the sermon,0.2,we come to the sermon amen,-12.425088882446289
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ009-0076.wav,we come to the sermon,0.2,we come to the sermon hi,-12.462686538696289
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ009-0076.wav,we come to the sermon,0.2,we come to the sermon see,-12.478311538696289
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ009-0076.wav,we come to the sermon,0.2,we come to the sermon trans,-12.491006851196289
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ009-0076.wav,we come to the sermon,0.2,we come to the sermon welcome,-12.540323257446289
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ009-0076.wav,we come to the sermon,0.2,we come to the sermon have,-12.571084976196289
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ009-0076.wav,we come to the sermon,0.2,we come to the sermon at,-12.577920913696289
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ009-0076.wav,we come to the sermon,0.2,we come to the sermon k,-12.579874038696289
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ009-0076.wav,we come to the sermon,0.2,we come to the sermon as,-12.604776382446289
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ009-0076.wav,we come to the sermon,0.2,we come to the sermon www,-12.659952163696289
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ009-0076.wav,we come to the sermon,0.2,we come to the sermon 0,-12.717569351196289
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ009-0076.wav,we come to the sermon,0.2,we come to the sermon then,-12.748331069946289
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ009-0076.wav,we come to the sermon,0.2,we come to the sermon well,-12.787393569946289
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ009-0076.wav,we come to the sermon,0.2,we come to the sermon 5,-12.810831069946289
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ009-0076.wav,we come to the sermon,0.2,we come to the sermon w,-12.842569351196289
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ009-0076.wav,we come to the sermon,0.2,we come to the sermon be,-12.855264663696289
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ009-0076.wav,we come to the sermon,0.2,we come to the sermon why,-12.860147476196289
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ009-0076.wav,we come to the sermon,0.2,we come to the sermon how,-12.860635757446289
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ009-0076.wav,we come to the sermon,0.2,we come to the sermon take,-12.870889663696289
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ009-0076.wav,we come to the sermon,0.2,we come to the sermon 8,-12.908487319946289
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ009-0076.wav,we come to the sermon,0.2,we come to the sermon do,-12.911905288696289
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ009-0076.wav,we come to the sermon,0.2,we come to the sermon 3,-12.949014663696289
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ009-0076.wav,we come to the sermon,0.2,we come to the sermon my,-12.954874038696289
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ009-0076.wav,we come to the sermon,0.2,we come to the sermon 4,-12.969522476196289
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ009-0076.wav,we come to the sermon,0.2,we come to the sermon here,-12.978311538696289
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ009-0076.wav,we come to the sermon,0.2,we come to the sermon coming,-13.010538101196289
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ009-0076.wav,we come to the sermon,0.2,we come to the sermon 2,-13.062295913696289
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ009-0076.wav,we come to the sermon,0.2,we come to the sermon they,-13.089639663696289
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ009-0076.wav,we come to the sermon,0.2,we come to the sermon join,-13.093545913696289
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ009-0076.wav,we come to the sermon,0.2,we come to the sermon s,-13.105264663696289
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ009-0076.wav,we come to the sermon,0.2,we come to the sermon come,-13.115030288696289
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ009-0076.wav,we come to the sermon,0.2,we come to the sermon 1st,-13.171670913696289
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ009-0076.wav,we come to the sermon,0.2,we come to the sermon learn,-13.195108413696289
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ009-0076.wav,we come to the sermon,0.2,we come to the sermon yes,-13.206827163696289
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ009-0076.wav,we come to the sermon,0.2,we come to the sermon get,-13.206827163696289
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ009-0076.wav,we come to the sermon,0.2,we come to the sermon these,-13.207803726196289
